timestamp,Total Rooms,Out of Service,Available Rooms,Occupied Rooms,Occupied Percent,Room Revenue,Average Daily Rate ADR,Market ADR,Revenue Per Available Room RevPAR,Market RevPar,Average Occupancy Rate AOR,Gross Operating Profit per Available Room GOPPAR,Market Penetration Index MPI,Average Rate Index,Revenue Generation Index RGI,Market Cost per Booking,Sentiment Analysis,Direct Revenue Ratio DRR,Web Conversion,Segmentation,Outlet Net Revenue,Total Revenue,Total Revenue per Available Room TREVPAR,market_rev_diff
2020-09-02,81,1,80,23,0.284,21517,935.52,1010.3616,269.0,334.0,0.29,25.200000000000074,0.4238805970149253,0.9259259259259259,0.8053892215568862,0.41,0.77,0.19,0.04499999999999999,"[0.024999999999999998, 0.024999999999999998, 0.04499999999999999, 0.005, 0.024999999999999998]",6239.9299999999985,27756.93,346.961625,65
2020-09-03,81,0,81,37,0.4568,22555,609.59,573.0146,278.0,210.0,0.46,27.500000000000107,1.5226666666666666,1.0638297872340428,1.3238095238095238,0.33,0.93,0.26000000000000006,0.005,"[0.04499999999999999, 0.034999999999999996, 0.024999999999999998, 0.015, 0.034999999999999996]",4285.449999999999,26840.449999999997,331.36358024691356,-68
2020-09-04,81,5,76,41,0.5062,22108,539.22,593.142,291.0,390.0,0.54,21.000000000000014,0.6749333333333333,0.9090909090909091,0.7461538461538462,0.49,0.82,0.26000000000000006,0.024999999999999998,"[0.024999999999999998, 0.024999999999999998, 0.015, 0.04499999999999999, 0.034999999999999996]",2431.88,24539.88,322.8931578947369,99
2020-09-05,81,0,81,56,0.6914,20175,360.27,331.4484,249.0,157.0,0.69,25.300000000000075,0.794712643678161,1.0869565217391304,1.585987261146497,0.34,0.97,0.17000000000000004,0.04499999999999999,"[0.034999999999999996, 0.005, 0.024999999999999998, 0.005, 0.04499999999999999]",5043.749999999998,25218.75,311.3425925925926,-92
2020-09-06,81,0,81,78,0.963,21228,272.15,288.479,262.0,327.0,0.96,27.70000000000011,1.4373134328358208,0.9433962264150944,0.8012232415902141,0.36,0.87,0.16000000000000003,0.015,"[0.04499999999999999, 0.04499999999999999, 0.015, 0.04499999999999999, 0.04499999999999999]",4457.879999999999,25685.879999999997,317.1096296296296,65
2020-09-07,81,1,80,36,0.4444,15542,431.72,466.2576,194.0,293.0,0.45,24.000000000000057,0.6087671232876712,0.9259259259259259,0.6621160409556314,0.15,0.82,0.28,0.04499999999999999,"[0.04499999999999999, 0.034999999999999996, 0.024999999999999998, 0.034999999999999996, 0.024999999999999998]",1865.04,17407.04,217.58800000000002,99
2020-09-08,81,2,79,34,0.4198,21536,633.41,671.4146,273.0,372.0,0.43,22.20000000000003,0.4563043478260869,0.9433962264150944,0.7338709677419355,0.19,0.76,0.39000000000000007,0.034999999999999996,"[0.034999999999999996, 0.034999999999999996, 0.005, 0.024999999999999998, 0.024999999999999998]",5814.719999999998,27350.719999999998,346.2116455696202,99
2020-09-09,81,2,79,56,0.6914,17744,316.86,282.0054,225.0,157.0,0.71,27.0000000000001,2.304666666666667,1.1235955056179776,1.4331210191082802,0.46,0.87,0.11000000000000001,0.04499999999999999,"[0.024999999999999998, 0.005, 0.034999999999999996, 0.04499999999999999, 0.015]",4968.319999999999,22712.32,287.49772151898736,-68
2020-09-10,81,0,81,24,0.2963,19727,821.96,912.3756000000001,244.0,189.0,0.3,20.60000000000001,0.45584615384615385,0.9009009009009009,1.291005291005291,0.35,0.92,0.33,0.024999999999999998,"[0.024999999999999998, 0.005, 0.034999999999999996, 0.015, 0.024999999999999998]",5326.289999999998,25053.289999999997,309.29987654320985,-55
2020-09-11,81,4,77,45,0.5556,14211,315.8,281.062,185.0,155.0,0.58,22.500000000000036,0.6386206896551724,1.1235955056179776,1.1935483870967742,0.08,0.92,0.38000000000000006,0.04499999999999999,"[0.04499999999999999, 0.015, 0.015, 0.015, 0.034999999999999996]",3836.969999999999,18047.969999999998,234.38922077922075,-30
2020-09-12,81,0,81,45,0.5556,20160,448.0,425.6,249.0,219.0,0.56,27.0000000000001,0.6039130434782608,1.0526315789473684,1.1369863013698631,0.27,0.9,0.08000000000000002,0.024999999999999998,"[0.034999999999999996, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996, 0.005]",4636.799999999999,24796.8,306.1333333333333,-30
2020-09-13,81,1,80,63,0.7778,17548,278.54,264.613,219.0,284.0,0.79,23.40000000000005,1.4141818181818182,1.0526315789473686,0.7711267605633803,0.17,0.96,0.12000000000000001,0.005,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.034999999999999996, 0.034999999999999996]",3334.119999999999,20882.12,261.0265,65
2020-09-14,81,4,77,21,0.2593,15288,728.0,669.76,199.0,308.0,0.27,24.10000000000006,0.36013888888888884,1.0869565217391304,0.6461038961038961,0.34,0.97,0.39000000000000007,0.024999999999999998,"[0.024999999999999998, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996]",1987.44,17275.44,224.35636363636362,109
2020-09-15,81,4,77,19,0.2346,17139,902.05,847.9269999999999,223.0,178.0,0.25,24.500000000000064,0.2696551724137931,1.0638297872340425,1.252808988764045,0.04,0.93,0.2,0.04499999999999999,"[0.005, 0.034999999999999996, 0.04499999999999999, 0.015, 0.04499999999999999]",2913.6299999999997,20052.63,260.42376623376623,-45
2020-09-16,81,0,81,41,0.5062,19790,482.68,444.0656,244.0,331.0,0.51,24.400000000000063,0.6934246575342465,1.0869565217391304,0.7371601208459214,0.43,0.76,0.28,0.024999999999999998,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.024999999999999998, 0.034999999999999996]",4749.5999999999985,24539.6,302.958024691358,87
2020-09-17,81,4,77,34,0.4198,18542,545.35,501.72200000000004,241.0,331.0,0.44,29.300000000000132,0.6458461538461538,1.0869565217391304,0.7280966767371602,0.24,0.85,0.14,0.005,"[0.005, 0.034999999999999996, 0.015, 0.04499999999999999, 0.024999999999999998]",3337.5599999999995,21879.559999999998,284.15012987012983,90
2020-09-18,81,1,80,68,0.8395,16244,238.88,253.2128,203.0,324.0,0.85,24.20000000000006,1.1659722222222222,0.9433962264150944,0.6265432098765432,0.18,0.91,0.19,0.024999999999999998,"[0.024999999999999998, 0.034999999999999996, 0.04499999999999999, 0.005, 0.04499999999999999]",4548.319999999999,20792.32,259.904,121
2020-09-19,81,2,79,46,0.5679,17913,389.41,346.5749,227.0,159.0,0.58,29.700000000000138,0.6309999999999999,1.1235955056179776,1.4276729559748427,0.49,0.99,0.05,0.04499999999999999,"[0.04499999999999999, 0.034999999999999996, 0.005, 0.034999999999999996, 0.015]",1970.43,19883.43,251.68898734177216,-68
2020-09-20,81,0,81,24,0.2963,15852,660.5,587.845,196.0,263.0,0.3,26.200000000000088,0.5387272727272727,1.1235955056179774,0.7452471482889734,0.1,0.83,0.37000000000000005,0.015,"[0.024999999999999998, 0.015, 0.015, 0.005, 0.034999999999999996]",4438.559999999999,20290.559999999998,250.50074074074072,67
2020-09-21,81,1,80,49,0.6049,19402,395.96,376.162,243.0,330.0,0.61,21.200000000000017,2.0163333333333333,1.0526315789473684,0.7363636363636363,0.01,0.91,0.26000000000000006,0.024999999999999998,"[0.024999999999999998, 0.024999999999999998, 0.015, 0.034999999999999996, 0.04499999999999999]",4462.459999999999,23864.46,298.30575,87
2020-09-22,81,0,81,79,0.9753,20370,257.85,283.63500000000005,251.0,326.0,0.98,26.500000000000092,1.1210344827586207,0.9090909090909091,0.7699386503067485,0.21,0.86,0.28,0.04499999999999999,"[0.015, 0.005, 0.015, 0.04499999999999999, 0.005]",4481.399999999999,24851.399999999998,306.80740740740737,75
2020-09-23,81,2,79,49,0.6049,22124,451.51,415.38919999999996,280.0,402.0,0.62,28.900000000000126,1.0998181818181818,1.0869565217391306,0.6965174129353234,0.32,0.9,0.39000000000000007,0.015,"[0.034999999999999996, 0.04499999999999999, 0.024999999999999998, 0.015, 0.04499999999999999]",5309.759999999998,27433.76,347.26278481012656,122
2020-09-24,81,0,81,38,0.4691,15887,418.08,392.9952,196.0,295.0,0.47,23.60000000000005,0.6898529411764706,1.0638297872340425,0.6644067796610169,0.13,0.75,0.14,0.024999999999999998,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.034999999999999996, 0.024999999999999998]",3971.7499999999986,19858.75,245.16975308641975,99
2020-09-25,81,2,79,57,0.7037,18213,319.53,338.7018,231.0,176.0,0.72,21.700000000000024,1.0826153846153845,0.9433962264150942,1.3125,0.39,0.93,0.16000000000000003,0.034999999999999996,"[0.024999999999999998, 0.024999999999999998, 0.04499999999999999, 0.034999999999999996, 0.034999999999999996]",5099.6399999999985,23312.64,295.09670886075946,-55
2020-09-26,81,1,80,52,0.642,17395,334.52,361.28159999999997,217.0,289.0,0.65,20.400000000000006,1.1672727272727272,0.9259259259259259,0.7508650519031141,0.23,0.96,0.13,0.04499999999999999,"[0.034999999999999996, 0.04499999999999999, 0.034999999999999996, 0.024999999999999998, 0.015]",1913.45,19308.45,241.355625,72
2020-09-27,81,4,77,75,0.9259,18863,251.51,266.6006,245.0,317.0,0.97,29.20000000000013,1.0642528735632184,0.9433962264150944,0.7728706624605678,0.35,0.88,0.27,0.024999999999999998,"[0.04499999999999999, 0.005, 0.024999999999999998, 0.015, 0.034999999999999996]",3583.969999999999,22446.969999999998,291.5190909090909,72
2020-09-28,81,0,81,66,0.8148,21840,330.91,314.3645,270.0,391.0,0.81,22.80000000000004,1.4814545454545454,1.0526315789473684,0.690537084398977,0.37,0.87,0.27,0.005,"[0.04499999999999999, 0.04499999999999999, 0.024999999999999998, 0.015, 0.04499999999999999]",6333.5999999999985,28173.6,347.8222222222222,121
2020-09-29,81,4,77,18,0.2222,15194,844.11,776.5812,197.0,264.0,0.23,24.30000000000006,0.49377777777777776,1.0869565217391306,0.7462121212121212,0.28,0.82,0.18000000000000005,0.005,"[0.024999999999999998, 0.034999999999999996, 0.005, 0.005, 0.04499999999999999]",3798.4999999999986,18992.5,246.65584415584416,67
2020-09-30,81,4,77,51,0.6296,17946,351.88,313.1732,233.0,188.0,0.66,26.600000000000094,0.9397014925373135,1.1235955056179774,1.2393617021276595,0.24,0.87,0.19,0.024999999999999998,"[0.005, 0.015, 0.04499999999999999, 0.015, 0.005]",3230.2799999999993,21176.28,275.0166233766234,-45
2020-10-01,81,1,80,34,0.4198,21002,617.71,679.481,263.0,171.0,0.42,28.800000000000125,0.5597333333333333,0.9090909090909092,1.5380116959064327,0.19,0.81,0.32000000000000006,0.024999999999999998,"[0.005, 0.015, 0.015, 0.024999999999999998, 0.04499999999999999]",4200.399999999999,25202.399999999998,315.03,-92
2020-10-02,81,4,77,20,0.2469,18875,943.75,896.5625,245.0,215.0,0.26,22.300000000000033,0.44890909090909087,1.0526315789473684,1.1395348837209303,0.05,0.97,0.060000000000000005,0.005,"[0.04499999999999999, 0.024999999999999998, 0.015, 0.034999999999999996, 0.024999999999999998]",2831.2499999999995,21706.25,281.89935064935065,-30
2020-10-03,81,4,77,15,0.1852,21136,1409.07,1493.6142,274.0,361.0,0.19,23.50000000000005,0.28492307692307695,0.9433962264150944,0.7590027700831025,0.24,0.98,0.07,0.024999999999999998,"[0.005, 0.024999999999999998, 0.034999999999999996, 0.04499999999999999, 0.034999999999999996]",5072.6399999999985,26208.64,340.37194805194804,87
2020-10-04,81,2,79,66,0.8148,17626,267.06,296.4366,223.0,155.0,0.84,29.600000000000136,1.4814545454545454,0.9009009009009009,1.4387096774193548,0.12,0.89,0.060000000000000005,0.015,"[0.015, 0.015, 0.024999999999999998, 0.034999999999999996, 0.015]",2996.4199999999996,20622.42,261.04329113924047,-68
2020-10-05,81,0,81,55,0.679,20069,364.89,394.08119999999997,248.0,313.0,0.68,20.1,0.7804597701149426,0.9259259259259259,0.792332268370607,0.41,0.96,0.14,0.005,"[0.034999999999999996, 0.005, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996]",3010.3499999999995,23079.35,284.9302469135802,65
2020-10-06,81,0,81,80,0.9877,19613,245.16,272.1276,242.0,352.0,0.99,28.700000000000124,1.4741791044776118,0.900900900900901,0.6875,0.06,0.78,0.2,0.034999999999999996,"[0.034999999999999996, 0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.005]",3334.2099999999996,22947.21,283.2988888888889,110
2020-10-07,81,1,80,51,0.6296,19434,381.06,403.9236,243.0,188.0,0.64,25.200000000000074,1.3991111111111112,0.9433962264150942,1.2925531914893618,0.35,0.95,0.15000000000000002,0.005,"[0.015, 0.04499999999999999, 0.005, 0.005, 0.04499999999999999]",5052.839999999998,24486.839999999997,306.08549999999997,-55
2020-10-08,81,0,81,53,0.6543,19852,374.57,397.0442,245.0,354.0,0.65,24.20000000000006,0.727,0.9433962264150944,0.692090395480226,0.03,0.92,0.21000000000000002,0.034999999999999996,"[0.005, 0.034999999999999996, 0.015, 0.024999999999999998, 0.034999999999999996]",3771.8799999999987,23623.879999999997,291.6528395061728,109
2020-10-09,81,4,77,65,0.8025,15663,240.97,255.4282,203.0,148.0,0.84,20.900000000000013,0.8916666666666666,0.9433962264150944,1.3716216216216217,0.11,0.95,0.27,0.005,"[0.04499999999999999, 0.024999999999999998, 0.034999999999999996, 0.04499999999999999, 0.015]",2662.7099999999996,18325.71,237.99623376623376,-55
2020-10-10,81,4,77,39,0.4815,16404,420.62,399.589,213.0,338.0,0.51,25.00000000000007,0.8754545454545454,1.0526315789473684,0.6301775147928994,0.36,0.79,0.11000000000000001,0.04499999999999999,"[0.024999999999999998, 0.024999999999999998, 0.015, 0.005, 0.015]",2296.56,18700.56,242.8644155844156,125
2020-10-11,81,1,80,39,0.4815,20766,532.46,489.8632,260.0,347.0,0.49,28.40000000000012,0.6595890410958904,1.0869565217391306,0.7492795389048992,0.14,0.96,0.31000000000000005,0.04499999999999999,"[0.034999999999999996, 0.005, 0.005, 0.034999999999999996, 0.04499999999999999]",5814.479999999999,26580.48,332.256,87
2020-10-12,81,5,76,26,0.321,19651,755.81,831.391,259.0,214.0,0.34,26.100000000000087,0.4397260273972603,0.9090909090909091,1.2102803738317758,0.34,0.97,0.15000000000000002,0.04499999999999999,"[0.015, 0.005, 0.015, 0.005, 0.005]",5698.789999999998,25349.789999999997,333.5498684210526,-45
2020-10-13,81,2,79,38,0.4691,16239,427.34,380.33259999999996,206.0,328.0,0.48,25.70000000000008,0.5212222222222223,1.1235955056179776,0.6280487804878049,0.22,0.93,0.23000000000000004,0.034999999999999996,"[0.024999999999999998, 0.015, 0.015, 0.034999999999999996, 0.034999999999999996]",4384.529999999999,20623.53,261.05734177215186,122
2020-10-14,81,0,81,71,0.8765,16761,236.07,259.677,207.0,317.0,0.88,23.300000000000047,1.3082089552238805,0.909090909090909,0.6529968454258676,0.17,0.91,0.09000000000000001,0.04499999999999999,"[0.04499999999999999, 0.024999999999999998, 0.005, 0.015, 0.015]",4525.469999999998,21286.469999999998,262.79592592592587,110
2020-10-15,81,1,80,16,0.1975,20342,1271.38,1195.0972000000002,254.0,329.0,0.2,25.60000000000008,0.26333333333333336,1.0638297872340425,0.7720364741641338,0.02,0.78,0.28,0.034999999999999996,"[0.005, 0.015, 0.015, 0.034999999999999996, 0.034999999999999996]",2847.8799999999997,23189.88,289.87350000000004,75
2020-10-16,81,0,81,25,0.3086,22096,883.84,936.8704,273.0,345.0,0.31,20.80000000000001,1.0286666666666666,0.9433962264150944,0.7913043478260869,0.19,0.84,0.09000000000000001,0.024999999999999998,"[0.015, 0.034999999999999996, 0.005, 0.034999999999999996, 0.015]",3093.4399999999996,25189.44,310.9807407407407,72
2020-10-17,81,3,78,16,0.1975,22502,1406.38,1490.7628000000002,288.0,378.0,0.21,29.90000000000014,0.2743055555555556,0.9433962264150942,0.7619047619047619,0.12,0.75,0.15000000000000002,0.04499999999999999,"[0.034999999999999996, 0.005, 0.034999999999999996, 0.034999999999999996, 0.015]",5850.519999999998,28352.519999999997,363.4938461538461,90
2020-10-18,81,2,79,29,0.358,16410,565.86,622.446,208.0,329.0,0.37,25.100000000000072,0.5507692307692307,0.9090909090909091,0.6322188449848024,0.02,0.83,0.16000000000000003,0.034999999999999996,"[0.034999999999999996, 0.04499999999999999, 0.024999999999999998, 0.015, 0.04499999999999999]",4102.499999999998,20512.5,259.6518987341772,121
2020-10-19,81,5,76,51,0.6296,15026,294.63,276.9522,198.0,106.0,0.67,25.100000000000072,0.8744444444444446,1.0638297872340425,1.8679245283018868,0.28,0.93,0.25000000000000006,0.04499999999999999,"[0.005, 0.015, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999]",1803.12,16829.12,221.4357894736842,-92
2020-10-20,81,4,77,27,0.3333,17314,641.26,609.197,225.0,347.0,0.35,20.300000000000004,0.45657534246575343,1.0526315789473684,0.6484149855907781,0.25,0.86,0.29000000000000004,0.034999999999999996,"[0.005, 0.015, 0.034999999999999996, 0.005, 0.005]",2077.68,19391.68,251.84,122
2020-10-21,81,2,79,45,0.5556,21071,468.24,515.064,267.0,367.0,0.57,21.40000000000002,1.852,0.9090909090909092,0.7275204359673024,0.26,0.8,0.07,0.034999999999999996,"[0.015, 0.005, 0.005, 0.005, 0.015]",5899.879999999998,26970.879999999997,341.40354430379745,100
2020-10-22,81,0,81,51,0.6296,16397,321.51,302.2194,202.0,312.0,0.63,22.80000000000004,1.3991111111111112,1.0638297872340425,0.6474358974358975,0.33,0.95,0.17000000000000004,0.005,"[0.015, 0.024999999999999998, 0.005, 0.024999999999999998, 0.005]",3607.3399999999992,20004.34,246.96716049382715,110
2020-10-23,81,4,77,29,0.358,20945,722.24,664.4608000000001,272.0,344.0,0.38,28.700000000000124,0.47733333333333333,1.0869565217391304,0.7906976744186046,0.11,0.78,0.25000000000000006,0.005,"[0.005, 0.024999999999999998, 0.034999999999999996, 0.024999999999999998, 0.024999999999999998]",3979.549999999999,24924.55,323.69545454545454,72
2020-10-24,81,5,76,71,0.8765,15799,222.52,211.394,208.0,333.0,0.93,29.700000000000138,1.9477777777777776,1.0526315789473684,0.6246246246246246,0.48,0.9,0.13,0.015,"[0.024999999999999998, 0.024999999999999998, 0.015, 0.005, 0.015]",1737.89,17536.89,230.74855263157895,125
2020-10-25,81,2,79,29,0.358,15865,547.07,503.30440000000004,201.0,310.0,0.37,22.00000000000003,0.5343283582089552,1.0869565217391304,0.6483870967741936,0.48,0.82,0.35000000000000003,0.04499999999999999,"[0.04499999999999999, 0.005, 0.005, 0.034999999999999996, 0.04499999999999999]",2855.6999999999994,18720.7,236.97088607594938,109
2020-10-26,81,3,78,35,0.4321,21472,613.49,674.839,275.0,245.0,0.45,29.10000000000013,0.6449253731343283,0.9090909090909091,1.1224489795918366,0.3,0.99,0.25000000000000006,0.04499999999999999,"[0.015, 0.015, 0.034999999999999996, 0.015, 0.034999999999999996]",3435.5199999999995,24907.52,319.3271794871795,-30
2020-10-27,81,1,80,25,0.3086,16835,673.4,747.4739999999999,210.0,285.0,0.31,29.80000000000014,0.4605970149253731,0.9009009009009009,0.7368421052631579,0.4,0.81,0.17000000000000004,0.005,"[0.005, 0.034999999999999996, 0.04499999999999999, 0.005, 0.034999999999999996]",2188.55,19023.55,237.794375,75
2020-10-28,81,3,78,35,0.4321,21726,620.74,571.0808,279.0,379.0,0.45,27.300000000000104,0.6449253731343283,1.0869565217391306,0.7361477572559367,0.05,0.88,0.17000000000000004,0.015,"[0.034999999999999996, 0.015, 0.04499999999999999, 0.005, 0.04499999999999999]",2607.12,24333.12,311.9630769230769,100
2020-10-29,81,1,80,79,0.9753,14315,181.2,170.328,179.0,300.0,0.99,23.300000000000047,1.0836666666666666,1.0638297872340425,0.5966666666666667,0.08,0.95,0.08000000000000002,0.024999999999999998,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.015, 0.034999999999999996]",3578.7499999999986,17893.75,223.671875,121
2020-10-30,81,3,78,74,0.9136,16715,225.88,207.8096,214.0,279.0,0.95,22.90000000000004,1.0501149425287355,1.0869565217391304,0.7670250896057348,0.24,0.89,0.09000000000000001,0.024999999999999998,"[0.005, 0.015, 0.005, 0.034999999999999996, 0.04499999999999999]",3677.2999999999993,20392.3,261.43974358974356,65
2020-10-31,81,3,78,75,0.9259,20374,271.65,255.35099999999997,261.0,333.0,0.96,26.700000000000095,1.0064130434782608,1.0638297872340425,0.7837837837837838,0.4,0.82,0.16000000000000003,0.04499999999999999,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.005, 0.034999999999999996]",3463.5799999999995,23837.579999999998,305.60999999999996,72
2020-11-01,81,4,77,28,0.3457,20332,726.14,784.2312,264.0,196.0,0.36,24.10000000000006,0.37576086956521737,0.9259259259259259,1.346938775510204,0.19,0.85,0.060000000000000005,0.04499999999999999,"[0.04499999999999999, 0.034999999999999996, 0.015, 0.024999999999999998, 0.04499999999999999]",3049.7999999999993,23381.8,303.65974025974026,-68
2020-11-02,81,4,77,41,0.5062,17483,426.41,469.05100000000004,227.0,349.0,0.53,26.900000000000098,0.6749333333333333,0.9090909090909091,0.6504297994269341,0.35,0.84,0.17000000000000004,0.015,"[0.005, 0.015, 0.015, 0.04499999999999999, 0.04499999999999999]",4895.239999999999,22378.239999999998,290.6264935064935,122
2020-11-03,81,0,81,68,0.8395,20252,297.82,327.602,250.0,158.0,0.84,28.900000000000126,0.9125,0.9090909090909092,1.5822784810126582,0.25,0.76,0.24000000000000005,0.04499999999999999,"[0.04499999999999999, 0.015, 0.005, 0.005, 0.034999999999999996]",2430.24,22682.239999999998,280.0276543209876,-92
2020-11-04,81,2,79,77,0.9506,19564,254.08,269.32480000000004,248.0,193.0,0.97,26.700000000000095,2.1124444444444443,0.9433962264150942,1.2849740932642486,0.1,0.89,0.26000000000000006,0.005,"[0.005, 0.005, 0.04499999999999999, 0.04499999999999999, 0.04499999999999999]",4890.999999999998,24455.0,309.55696202531647,-55
2020-11-05,81,5,76,35,0.4321,15498,442.8,478.224,204.0,313.0,0.46,22.500000000000036,0.591917808219178,0.9259259259259259,0.6517571884984026,0.37,0.94,0.2,0.005,"[0.024999999999999998, 0.015, 0.005, 0.034999999999999996, 0.024999999999999998]",4494.419999999999,19992.42,263.05815789473684,109
2020-11-06,81,0,81,35,0.4321,15291,436.89,410.6766,189.0,299.0,0.43,22.70000000000004,0.49666666666666665,1.0638297872340425,0.6321070234113713,0.13,0.85,0.17000000000000004,0.005,"[0.04499999999999999, 0.04499999999999999, 0.04499999999999999, 0.015, 0.034999999999999996]",4281.479999999999,19572.48,241.63555555555556,110
2020-11-07,81,0,81,80,0.9877,18985,237.31,225.4445,234.0,179.0,0.99,24.30000000000006,1.135287356321839,1.0526315789473684,1.3072625698324023,0.1,0.92,0.28,0.005,"[0.034999999999999996, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999, 0.005]",4936.099999999998,23921.1,295.3222222222222,-55
2020-11-08,81,0,81,20,0.2469,14760,738.0,782.28,182.0,137.0,0.25,21.100000000000016,0.2743333333333333,0.9433962264150944,1.3284671532846715,0.29,0.8,0.33,0.015,"[0.024999999999999998, 0.04499999999999999, 0.005, 0.024999999999999998, 0.005]",2804.399999999999,17564.399999999998,216.8444444444444,-45
2020-11-09,81,1,80,30,0.3704,22973,765.77,850.0047,287.0,412.0,0.38,27.80000000000011,0.5144444444444445,0.9009009009009009,0.6966019417475728,0.06,0.94,0.1,0.015,"[0.005, 0.034999999999999996, 0.034999999999999996, 0.024999999999999998, 0.005]",6432.439999999998,29405.44,367.568,125
2020-11-10,81,0,81,59,0.7284,19883,337.0,310.04,245.0,215.0,0.73,27.70000000000011,0.7917391304347826,1.0869565217391304,1.1395348837209303,0.1,0.85,0.17000000000000004,0.024999999999999998,"[0.024999999999999998, 0.04499999999999999, 0.005, 0.024999999999999998, 0.034999999999999996]",4374.259999999999,24257.26,299.47234567901234,-30
2020-11-11,81,0,81,56,0.6914,16786,299.75,323.73,207.0,329.0,0.69,28.000000000000114,0.9471232876712329,0.9259259259259258,0.6291793313069909,0.25,0.88,0.33,0.005,"[0.034999999999999996, 0.024999999999999998, 0.024999999999999998, 0.04499999999999999, 0.04499999999999999]",3357.1999999999994,20143.2,248.68148148148148,122
2020-11-12,81,4,77,41,0.5062,15194,370.59,400.2372,197.0,297.0,0.53,20.0,0.7444117647058823,0.9259259259259259,0.6632996632996633,0.41,0.99,0.13,0.005,"[0.015, 0.034999999999999996, 0.005, 0.034999999999999996, 0.005]",1671.34,16865.34,219.03038961038962,100
2020-11-13,81,2,79,58,0.716,17498,301.69,283.5886,221.0,176.0,0.73,26.100000000000087,1.3018181818181818,1.0638297872340425,1.2556818181818181,0.46,0.87,0.39000000000000007,0.024999999999999998,"[0.034999999999999996, 0.024999999999999998, 0.005, 0.005, 0.015]",2099.7599999999998,19597.76,248.07291139240505,-45
2020-11-14,81,5,76,52,0.642,17850,343.27,381.0297,235.0,357.0,0.68,28.200000000000117,0.9876923076923076,0.9009009009009009,0.6582633053221288,0.07,0.85,0.26000000000000006,0.034999999999999996,"[0.015, 0.024999999999999998, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996]",1963.5,19813.5,260.70394736842104,122
2020-11-15,81,3,78,16,0.1975,15443,965.19,1023.1014,198.0,270.0,0.21,23.000000000000043,0.6583333333333334,0.9433962264150944,0.7333333333333333,0.09,0.98,0.27,0.024999999999999998,"[0.015, 0.034999999999999996, 0.005, 0.04499999999999999, 0.015]",4324.039999999999,19767.04,253.42358974358976,72
2020-11-16,81,0,81,26,0.321,16320,627.69,590.0286000000001,201.0,146.0,0.32,27.200000000000102,0.3566666666666667,1.0638297872340425,1.3767123287671232,0.32,0.87,0.25000000000000006,0.04499999999999999,"[0.034999999999999996, 0.024999999999999998, 0.015, 0.015, 0.034999999999999996]",4079.9999999999986,20400.0,251.85185185185185,-55
2020-11-17,81,4,77,40,0.4938,14339,358.48,336.9712,186.0,307.0,0.52,21.900000000000027,0.7261764705882353,1.0638297872340425,0.6058631921824105,0.2,0.86,0.05,0.034999999999999996,"[0.04499999999999999, 0.015, 0.015, 0.005, 0.005]",3728.1399999999985,18067.14,234.6381818181818,121
2020-11-18,81,0,81,44,0.5432,15376,349.45,370.417,190.0,257.0,0.54,26.000000000000085,0.9876363636363635,0.9433962264150944,0.7392996108949417,0.22,0.75,0.23000000000000004,0.04499999999999999,"[0.024999999999999998, 0.034999999999999996, 0.024999999999999998, 0.04499999999999999, 0.04499999999999999]",1691.36,17067.36,210.70814814814815,67
2020-11-19,81,4,77,64,0.7901,18458,288.41,305.7146,240.0,349.0,0.83,20.1,0.8778888888888889,0.9433962264150944,0.6876790830945558,0.24,0.8,0.31000000000000005,0.024999999999999998,"[0.024999999999999998, 0.034999999999999996, 0.005, 0.015, 0.034999999999999996]",5168.239999999999,23626.239999999998,306.83428571428567,109
2020-11-20,81,4,77,67,0.8272,21767,324.88,308.63599999999997,283.0,215.0,0.87,24.20000000000006,1.504,1.0526315789473686,1.3162790697674418,0.46,0.77,0.24000000000000005,0.034999999999999996,"[0.024999999999999998, 0.034999999999999996, 0.015, 0.034999999999999996, 0.005]",3047.3799999999997,24814.38,322.26467532467535,-68
2020-11-21,81,5,76,68,0.8395,20834,306.38,337.018,274.0,182.0,0.89,25.400000000000077,1.2529850746268656,0.9090909090909092,1.5054945054945055,0.43,0.79,0.14,0.024999999999999998,"[0.024999999999999998, 0.005, 0.04499999999999999, 0.04499999999999999, 0.04499999999999999]",3125.0999999999995,23959.1,315.25131578947367,-92
2020-11-22,81,5,76,68,0.8395,16596,244.06,270.9066,218.0,283.0,0.89,26.600000000000094,1.2345588235294118,0.9009009009009008,0.7703180212014135,0.19,0.89,0.18000000000000005,0.04499999999999999,"[0.024999999999999998, 0.024999999999999998, 0.024999999999999998, 0.015, 0.005]",3651.119999999999,20247.12,266.4094736842105,65
